file_id,error
TRAIN_05332,0.007942674
TRAIN_05333,0.0037703903
TRAIN_05334,0.0073662307
TRAIN_05335,0.012586897
TRAIN_05336,0.07970886
TRAIN_05337,0.00076367374
TRAIN_05338,0.07218649
TRAIN_05339,0.006799469
TRAIN_05340,0.0953497
TRAIN_05341,0.027581021
TRAIN_05342,0.010193823
TRAIN_05343,0.028555047
TRAIN_05344,0.0035773898
TRAIN_05345,0.009594882
TRAIN_05346,0.002642053
TRAIN_05347,0.00476488
TRAIN_05348,0.011551929
TRAIN_05349,0.010686667
TRAIN_05350,0.0026768772
TRAIN_05351,0.012897181
TRAIN_05352,0.0060062413
TRAIN_05353,0.06897126
TRAIN_05354,0.08078038
TRAIN_05355,0.008243576
TRAIN_05356,0.009775512
TRAIN_05357,0.0073692794
TRAIN_05358,0.021754118
TRAIN_05359,0.0055917315
TRAIN_05360,0.0060535567
TRAIN_05361,0.010789544
TRAIN_05362,0.008890049
TRAIN_05363,0.0021941292
TRAIN_05364,0.02521903
TRAIN_05365,0.008965709
TRAIN_05366,0.010529904
TRAIN_05367,0.09378117
TRAIN_05368,0.043798104
TRAIN_05369,0.0016463903
TRAIN_05370,0.0109899
TRAIN_05371,0.034246806
TRAIN_05372,0.008509719
TRAIN_05373,0.004271016
TRAIN_05374,0.051939808
TRAIN_05375,0.01941311
TRAIN_05376,0.019881552
TRAIN_05377,0.0023598361
TRAIN_05378,0.010782318
TRAIN_05379,0.02601219
TRAIN_05380,0.006927621
TRAIN_05381,0.0103632305
TRAIN_05382,0.021896295
TRAIN_05383,0.011396611
TRAIN_05384,0.0031286478
TRAIN_05385,0.008389633
TRAIN_05386,0.037236087
TRAIN_05387,0.0014168001
TRAIN_05388,0.005028022
TRAIN_05389,0.004618924
TRAIN_05390,0.008705495
TRAIN_05391,0.011960789
TRAIN_05392,0.021100875
TRAIN_05393,0.0034661703
TRAIN_05394,0.0066486993
TRAIN_05395,0.0032964912
TRAIN_05396,0.0070277425
TRAIN_05397,0.0045387475
TRAIN_05398,0.01643089
TRAIN_05399,0.16155115
TRAIN_05400,0.010841444
TRAIN_05401,0.005144927
TRAIN_05402,0.0061907563
TRAIN_05403,0.0037866924
TRAIN_05404,0.012806572
TRAIN_05405,0.014109695
TRAIN_05406,0.0009571005
TRAIN_05407,0.0037433805
TRAIN_05408,0.0015171262
TRAIN_05409,0.018257145
TRAIN_05410,0.0025274737
TRAIN_05411,0.011963896
TRAIN_05412,0.0060817795
TRAIN_05413,0.0098078605
TRAIN_05414,0.0057384544
TRAIN_05415,0.019842647
TRAIN_05416,0.00455211
TRAIN_05417,0.010794203
TRAIN_05418,0.015166437
TRAIN_05419,0.009632479
TRAIN_05420,0.013791564
TRAIN_05421,0.013804281
TRAIN_05422,0.0072242534
TRAIN_05423,0.013715621
TRAIN_05424,0.0037019935
TRAIN_05425,0.0714098
TRAIN_05426,0.008965336
TRAIN_05427,0.006170303
TRAIN_05428,0.0015954697
TRAIN_05429,0.010851024
TRAIN_05430,0.007918029
TRAIN_05431,0.015067921
TRAIN_05432,0.014990578
TRAIN_05433,0.0029629024
TRAIN_05434,0.036764834
TRAIN_05435,0.02129504
TRAIN_05436,0.0053097876
TRAIN_05437,0.0036330873
TRAIN_05438,0.010453144
TRAIN_05439,0.13629991
TRAIN_05440,0.0007493944
TRAIN_05441,0.030814962
TRAIN_05442,0.0056587956
TRAIN_05443,0.0052606133
TRAIN_05444,0.00049596577
TRAIN_05445,0.0038501585
TRAIN_05446,0.05184771
TRAIN_05447,0.023011642
TRAIN_05448,0.016874501
TRAIN_05449,0.0026506062
TRAIN_05450,0.006372485
TRAIN_05451,0.008789026
TRAIN_05452,0.0049256873
TRAIN_05453,0.008510962
TRAIN_05454,0.012571121
TRAIN_05455,0.008278452
TRAIN_05456,0.0029695765
TRAIN_05457,0.012788284
TRAIN_05458,0.0020832245
TRAIN_05459,0.00111409
TRAIN_05460,0.0083718635
TRAIN_05461,0.0045121005
TRAIN_05462,0.015733965
TRAIN_05463,0.011645431
TRAIN_05464,0.010257673
TRAIN_05465,0.013284516
TRAIN_05466,0.0067407857
TRAIN_05467,0.008657526
TRAIN_05468,0.044049006
TRAIN_05469,0.0005246577
TRAIN_05470,0.010693906
TRAIN_05471,0.012176844
TRAIN_05472,0.010359837
TRAIN_05473,0.0017743825
TRAIN_05474,0.014295288
TRAIN_05475,0.008072138
TRAIN_05476,0.0031608073
TRAIN_05477,0.011849299
TRAIN_05478,0.0046314653
TRAIN_05479,0.022222303
TRAIN_05480,0.005961449
TRAIN_05481,0.008036174
TRAIN_05482,0.008576526
TRAIN_05483,0.01928347
TRAIN_05484,0.004667134
TRAIN_05485,0.006381761
TRAIN_05486,0.0015418183
TRAIN_05487,0.025565647
TRAIN_05488,0.008908884
TRAIN_05489,0.00070319365
TRAIN_05490,0.0047545084
TRAIN_05491,0.039262835
TRAIN_05492,0.0018630774
TRAIN_05493,0.007110109
TRAIN_05494,0.0067042024
TRAIN_05495,0.0027560089
TRAIN_05496,0.0010928723
TRAIN_05497,0.008577855
TRAIN_05498,0.0051656165
TRAIN_05499,0.005947104
TRAIN_05500,0.013129622
TRAIN_05501,0.0024716163
TRAIN_05502,0.0053989333
TRAIN_05503,0.006817775
TRAIN_05504,0.014269976
TRAIN_05505,0.004056623
TRAIN_05506,0.008593789
TRAIN_05507,0.013536976
TRAIN_05508,0.012553909
TRAIN_05509,0.03093688
TRAIN_05510,0.019619552
TRAIN_05511,0.01449456
TRAIN_05512,0.038119886
TRAIN_05513,0.013028947
TRAIN_05514,0.010830644
TRAIN_05515,0.014248119
TRAIN_05516,0.02344226
TRAIN_05517,0.0064969584
TRAIN_05518,0.0049645104
TRAIN_05519,0.0049092006
TRAIN_05520,0.0043680714
TRAIN_05521,0.017897632
TRAIN_05522,0.0109433895
TRAIN_05523,0.0045108916
TRAIN_05524,0.01665435
TRAIN_05525,0.0056515606
TRAIN_05526,0.006851881
TRAIN_05527,0.0021271156
TRAIN_05528,0.008469334
TRAIN_05529,0.0014355408
TRAIN_05530,0.007395432
TRAIN_05531,0.009036573
TRAIN_05532,0.019786227
TRAIN_05533,0.006303021
TRAIN_05534,0.0074747344
TRAIN_05535,0.059003647
TRAIN_05536,0.0027916122
TRAIN_05537,0.0036463512
TRAIN_05538,0.004231128
TRAIN_05539,0.007333906
TRAIN_05540,0.0015381743
TRAIN_05541,0.016474094
TRAIN_05542,0.0037871655
TRAIN_05543,0.006326546
TRAIN_05544,0.0028639815
TRAIN_05545,0.0018543567
TRAIN_05546,0.0060913498
TRAIN_05547,0.01157519
TRAIN_05548,0.003850859
TRAIN_05549,0.004181863
TRAIN_05550,0.010073575
TRAIN_05551,0.012598345
TRAIN_05552,0.015403904
TRAIN_05553,0.004591545
TRAIN_05554,0.0016585299
TRAIN_05555,0.011587579
TRAIN_05556,0.011677777
TRAIN_05557,0.0017780687
TRAIN_05558,0.021029294
TRAIN_05559,0.00391104
TRAIN_05560,0.004241198
TRAIN_05561,0.009409852
TRAIN_05562,0.010847757
TRAIN_05563,0.009976607
TRAIN_05564,0.034338098
TRAIN_05565,0.026185976
TRAIN_05566,0.010150414
TRAIN_05567,0.0050278525
TRAIN_05568,0.00537916
TRAIN_05569,0.01789669
TRAIN_05570,0.007844998
TRAIN_05571,0.043376893
TRAIN_05572,0.008429618
TRAIN_05573,0.005030828
TRAIN_05574,0.008871077
TRAIN_05575,0.003515513
TRAIN_05576,0.011971479
TRAIN_05577,0.0055994517
TRAIN_05578,0.0107974
TRAIN_05579,0.004719926
TRAIN_05580,0.005534658
TRAIN_05581,0.0069031324
TRAIN_05582,0.0047192136
TRAIN_05583,0.011928645
TRAIN_05584,0.023394767
TRAIN_05585,0.0060201553
TRAIN_05586,0.0044557685
TRAIN_05587,0.0035803416
TRAIN_05588,0.00090096385
TRAIN_05589,0.008923337
TRAIN_05590,0.003298641
TRAIN_05591,0.008707774
TRAIN_05592,0.054739315
TRAIN_05593,0.003589413
TRAIN_05594,0.012039251
TRAIN_05595,0.013396451
TRAIN_05596,0.0068420577
TRAIN_05597,0.010855923
TRAIN_05598,0.010842641
TRAIN_05599,0.007218356
TRAIN_05600,0.011851947
TRAIN_05601,0.011019266
TRAIN_05602,0.0014258034
TRAIN_05603,0.09874929
TRAIN_05604,0.012990061
TRAIN_05605,0.0010630881
TRAIN_05606,0.009039703
TRAIN_05607,0.0029376626
TRAIN_05608,0.010206192
TRAIN_05609,0.019552104
TRAIN_05610,0.0034900364
TRAIN_05611,0.006631981
TRAIN_05612,0.0031233686
TRAIN_05613,0.0012568537
TRAIN_05614,0.009573818
TRAIN_05615,0.015785804
TRAIN_05616,0.0031850575
TRAIN_05617,0.012927362
TRAIN_05618,0.0017305466
TRAIN_05619,0.0060598264
TRAIN_05620,0.05511731
TRAIN_05621,0.006140553
TRAIN_05622,0.072830975
TRAIN_05623,0.018555427
TRAIN_05624,0.014318589
TRAIN_05625,0.010155276
TRAIN_05626,0.011127924
TRAIN_05627,0.0021205528
TRAIN_05628,0.0056014736
TRAIN_05629,0.07057647
TRAIN_05630,0.010142655
TRAIN_05631,0.06736923
TRAIN_05632,0.06641654
TRAIN_05633,0.0033828511
TRAIN_05634,0.006397082
TRAIN_05635,0.003897686
TRAIN_05636,0.012682964
TRAIN_05637,0.010348583
TRAIN_05638,0.0037234684
TRAIN_05639,0.02092834
TRAIN_05640,0.01216547
TRAIN_05641,0.0069758305
TRAIN_05642,0.009470968
TRAIN_05643,0.004045827
TRAIN_05644,0.02272399
TRAIN_05645,0.019887954
TRAIN_05646,0.0036118876
TRAIN_05647,0.008054823
TRAIN_05648,0.0091246525
TRAIN_05649,0.030929456
TRAIN_05650,0.006031879
TRAIN_05651,0.0035501325
TRAIN_05652,0.052732937
TRAIN_05653,0.006848608
TRAIN_05654,0.0069462038
TRAIN_05655,0.0026356939
TRAIN_05656,0.030453425
TRAIN_05657,0.006327636
TRAIN_05658,0.013568667
TRAIN_05659,0.011243337
TRAIN_05660,0.008279747
TRAIN_05661,0.034042723
TRAIN_05662,0.011401621
TRAIN_05663,0.004271396
TRAIN_05664,0.0019339762
TRAIN_05665,0.011227966
TRAIN_05666,0.0037867145
TRAIN_05667,0.049218692
TRAIN_05668,0.0014244904
TRAIN_05669,0.0064866166
TRAIN_05670,0.0041293977
TRAIN_05671,0.011865259
TRAIN_05672,0.009075063
TRAIN_05673,0.069283925
TRAIN_05674,0.007027121
TRAIN_05675,0.0030528598
TRAIN_05676,0.009554001
TRAIN_05677,0.006682277
TRAIN_05678,0.06685148
TRAIN_05679,0.008285959
TRAIN_05680,0.005562524
TRAIN_05681,0.005909215
TRAIN_05682,0.0020551716
TRAIN_05683,0.013065037
TRAIN_05684,0.04219892
TRAIN_05685,0.0071617602
TRAIN_05686,0.043330096
TRAIN_05687,0.009170691
TRAIN_05688,0.013533918
TRAIN_05689,0.0025674896
TRAIN_05690,0.0030461857
TRAIN_05691,0.002103403
TRAIN_05692,0.0005262389
TRAIN_05693,0.013886192
TRAIN_05694,0.0063252477
TRAIN_05695,0.0052396106
TRAIN_05696,0.025447741
TRAIN_05697,0.0039877133
TRAIN_05698,0.008688676
TRAIN_05699,0.021872686
TRAIN_05700,0.0016770244
TRAIN_05701,0.009514443
TRAIN_05702,0.018110171
TRAIN_05703,0.00928016
TRAIN_05704,0.006334422
TRAIN_05705,0.0062731607
TRAIN_05706,0.0103434445
TRAIN_05707,0.0059843855
TRAIN_05708,0.025307227
TRAIN_05709,0.0074804113
TRAIN_05710,0.0028460044
TRAIN_05711,0.007846859
TRAIN_05712,0.002211162
TRAIN_05713,0.0049155643
TRAIN_05714,0.002478317
TRAIN_05715,0.0020394598
TRAIN_05716,0.0026808423
TRAIN_05717,0.006892243
TRAIN_05718,0.005678352
TRAIN_05719,0.058934845
TRAIN_05720,0.06581089
TRAIN_05721,0.0046786643
TRAIN_05722,0.006902377
TRAIN_05723,0.0071008666
TRAIN_05724,0.008939115
TRAIN_05725,0.013514273
TRAIN_05726,0.01004332
TRAIN_05727,0.05005532
TRAIN_05728,0.011870232
TRAIN_05729,0.003776632
TRAIN_05730,0.00482998
TRAIN_05731,0.0050584376
TRAIN_05732,0.011607746
TRAIN_05733,0.0031137578
TRAIN_05734,0.002633018
TRAIN_05735,0.0011669024
TRAIN_05736,0.00087633403
TRAIN_05737,0.0098817
TRAIN_05738,0.005597769
TRAIN_05739,0.0107337525
TRAIN_05740,0.003191085
TRAIN_05741,0.0043040933
TRAIN_05742,0.009231618
TRAIN_05743,0.0033622936
TRAIN_05744,0.010876554
TRAIN_05745,0.00534622
TRAIN_05746,0.004010115
TRAIN_05747,0.00077112677
TRAIN_05748,0.011048468
TRAIN_05749,0.011307622
TRAIN_05750,0.01232368
TRAIN_05751,0.0023252799
TRAIN_05752,0.010784299
TRAIN_05753,0.0123855425
TRAIN_05754,0.00530593
TRAIN_05755,0.0030246202
TRAIN_05756,0.013863759
TRAIN_05757,0.02159141
TRAIN_05758,0.008345773
TRAIN_05759,0.011391884
TRAIN_05760,0.017479517
TRAIN_05761,0.007679689
TRAIN_05762,0.005073663
TRAIN_05763,0.0051746788
TRAIN_05764,0.0018741322
TRAIN_05765,0.0021861186
TRAIN_05766,0.013205546
TRAIN_05767,0.006092907
TRAIN_05768,0.12384043
TRAIN_05769,0.0033552905
TRAIN_05770,0.0046928474
TRAIN_05771,0.0057860613
TRAIN_05772,0.005801684
TRAIN_05773,0.039852608
TRAIN_05774,0.012999128
TRAIN_05775,0.021890512
TRAIN_05776,0.006233952
TRAIN_05777,0.0058946237
TRAIN_05778,0.0056226985
TRAIN_05779,0.00697443
TRAIN_05780,0.00075560797
TRAIN_05781,0.001009304
TRAIN_05782,0.08567077
TRAIN_05783,0.010762775
TRAIN_05784,0.010251133
TRAIN_05785,0.0050884793
TRAIN_05786,0.009403496
TRAIN_05787,0.023378804
TRAIN_05788,0.0073782466
TRAIN_05789,0.0012308352
TRAIN_05790,0.09647065
TRAIN_05791,0.0032205125
TRAIN_05792,0.0045974334
TRAIN_05793,0.01287407
TRAIN_05794,0.008886655
TRAIN_05795,0.0031080304
TRAIN_05796,0.015958717
TRAIN_05797,0.017658865
TRAIN_05798,0.011942275
TRAIN_05799,0.02592294
TRAIN_05800,0.003387976
TRAIN_05801,0.012878595
TRAIN_05802,0.0134421205
TRAIN_05803,0.0068222154
TRAIN_05804,0.018637633
TRAIN_05805,0.009974926
TRAIN_05806,0.025678925
TRAIN_05807,0.0058438797
TRAIN_05808,0.0016561279
TRAIN_05809,0.009957391
TRAIN_05810,0.0032174026
TRAIN_05811,0.0010966214
TRAIN_05812,0.015767649
TRAIN_05813,0.01609082
TRAIN_05814,0.018291447
TRAIN_05815,0.0022561508
TRAIN_05816,0.014837658
TRAIN_05817,0.0030283448
TRAIN_05818,0.0038448158
TRAIN_05819,0.0014916025
TRAIN_05820,0.006448445
TRAIN_05821,0.005096665
TRAIN_05822,0.010465887
TRAIN_05823,0.0049983356
TRAIN_05824,0.0047582765
TRAIN_05825,0.010267794
TRAIN_05826,0.0036067686
TRAIN_05827,0.0024460093
TRAIN_05828,0.0031073636
TRAIN_05829,0.0051902863
TRAIN_05830,0.009779545
TRAIN_05831,0.0049323817
TRAIN_05832,0.026443725
TRAIN_05833,0.012760556
TRAIN_05834,0.011324377
TRAIN_05835,0.0032129972
TRAIN_05836,0.009447679
TRAIN_05837,0.0068850517
TRAIN_05838,0.0005952311
TRAIN_05839,0.0036682098
TRAIN_05840,0.03185169
TRAIN_05841,0.0015614708
TRAIN_05842,0.0067091854
TRAIN_05843,0.01277995
TRAIN_05844,0.033156116
TRAIN_05845,0.0016304139
TRAIN_05846,0.0015851001
TRAIN_05847,0.0017306069
TRAIN_05848,0.0036010675
TRAIN_05849,0.0004531532
TRAIN_05850,0.015386937
TRAIN_05851,0.0039382027
TRAIN_05852,0.011647752
TRAIN_05853,0.006594137
TRAIN_05854,0.003941203
TRAIN_05855,0.009876403
TRAIN_05856,0.056402527
TRAIN_05857,0.013039239
TRAIN_05858,0.014781819
TRAIN_05859,0.007237861
TRAIN_05860,0.004747317
TRAIN_05861,0.0109874075
TRAIN_05862,0.024142424
TRAIN_05863,0.0047377497
TRAIN_05864,0.013446518
TRAIN_05865,0.015723748
TRAIN_05866,0.009693896
TRAIN_05867,0.0083405385
TRAIN_05868,0.0034245648
TRAIN_05869,0.05593043
TRAIN_05870,0.007889809
TRAIN_05871,0.0034159133
TRAIN_05872,0.0023180263
TRAIN_05873,0.077809215
TRAIN_05874,0.0035998723
TRAIN_05875,0.0090076635
TRAIN_05876,0.021082915
TRAIN_05877,0.009320838
TRAIN_05878,0.0053689764
TRAIN_05879,0.01050281
TRAIN_05880,0.013141236
TRAIN_05881,0.01694975
TRAIN_05882,0.03357976
TRAIN_05883,0.020508597
TRAIN_05884,0.0018857114
TRAIN_05885,0.0010563808
TRAIN_05886,0.0052298587
TRAIN_05887,0.015287555
TRAIN_05888,0.0017786872
TRAIN_05889,0.0024742247
TRAIN_05890,0.0042316294
TRAIN_05891,0.09154903
TRAIN_05892,0.00817927
TRAIN_05893,0.0069453777
TRAIN_05894,0.018276937
TRAIN_05895,0.008562518
TRAIN_05896,0.021537589
TRAIN_05897,0.0009265538
TRAIN_05898,0.018575944
TRAIN_05899,0.0038288855
TRAIN_05900,0.0069072563
TRAIN_05901,0.002564607
TRAIN_05902,0.008352909
TRAIN_05903,0.0046429164
TRAIN_05904,0.0038876059
TRAIN_05905,0.006022447
TRAIN_05906,0.010500469
TRAIN_05907,0.008307547
TRAIN_05908,0.006873604
TRAIN_05909,0.0018248344
TRAIN_05910,0.017731557
TRAIN_05911,0.014770519
TRAIN_05912,0.0058994833
TRAIN_05913,0.0015794961
TRAIN_05914,0.0025029203
TRAIN_05915,0.010485106
TRAIN_05916,0.0013612687
TRAIN_05917,0.024015173
TRAIN_05918,0.030153511
TRAIN_05919,0.015442185
TRAIN_05920,0.011848882
TRAIN_05921,0.016398389
TRAIN_05922,0.0232937
TRAIN_05923,0.009895879
TRAIN_05924,0.002025364
TRAIN_05925,0.005831624
TRAIN_05926,0.022933675
TRAIN_05927,0.0120656
TRAIN_05928,0.010084957
TRAIN_05929,0.005890625
TRAIN_05930,0.004601859
TRAIN_05931,0.010966161
TRAIN_05932,0.008768052
TRAIN_05933,0.01756769
TRAIN_05934,0.008234215
TRAIN_05935,0.005329309
TRAIN_05936,0.006175185
TRAIN_05937,0.002523014
TRAIN_05938,0.0013316572
TRAIN_05939,0.0018364597
TRAIN_05940,0.0124069
TRAIN_05941,0.003392828
TRAIN_05942,0.012147731
TRAIN_05943,0.011537359
TRAIN_05944,0.0016245006
TRAIN_05945,0.0008587821
TRAIN_05946,0.010986223
TRAIN_05947,0.008769356
TRAIN_05948,0.007607676
TRAIN_05949,0.011964694
TRAIN_05950,0.003931356
TRAIN_05951,0.0039167246
TRAIN_05952,0.0026438024
TRAIN_05953,0.016767837
TRAIN_05954,0.004797182
TRAIN_05955,0.0071561234
TRAIN_05956,0.033375893
TRAIN_05957,0.00615563
TRAIN_05958,0.00037999818
TRAIN_05959,0.006639575
TRAIN_05960,0.0006180083
TRAIN_05961,0.01012911
TRAIN_05962,0.012188836
TRAIN_05963,0.02373663
TRAIN_05964,0.0031994262
TRAIN_05965,0.017910266
TRAIN_05966,0.0024839807
TRAIN_05967,0.01273112
TRAIN_05968,0.012762269
TRAIN_05969,0.012057616
TRAIN_05970,0.0057438756
TRAIN_05971,0.0074771154
TRAIN_05972,0.005733026
TRAIN_05973,0.062241435
TRAIN_05974,0.039452985
TRAIN_05975,0.060230356
TRAIN_05976,0.013752732
TRAIN_05977,0.013935457
TRAIN_05978,0.056601703
TRAIN_05979,0.0012531523
TRAIN_05980,0.009751586
TRAIN_05981,0.006545661
TRAIN_05982,0.005486999
TRAIN_05983,0.010699438
TRAIN_05984,0.013773026
TRAIN_05985,0.03724729
TRAIN_05986,0.0049712737
TRAIN_05987,0.011553368
TRAIN_05988,0.0029597678
TRAIN_05989,0.010645433
TRAIN_05990,0.010120392
TRAIN_05991,0.007206164
TRAIN_05992,0.005451946
TRAIN_05993,0.0035380188
TRAIN_05994,0.014778502
TRAIN_05995,0.0018249362
TRAIN_05996,0.0124702165
TRAIN_05997,0.0013049574
TRAIN_05998,0.016222471
TRAIN_05999,0.007869441
TRAIN_06000,0.0013798663
TRAIN_06001,0.0058641154
TRAIN_06002,0.06964284
TRAIN_06003,0.00029854156
TRAIN_06004,0.043257993
TRAIN_06005,0.09684093
TRAIN_06006,0.003037368
TRAIN_06007,0.014458774
TRAIN_06008,0.005225289
TRAIN_06009,0.0025167738
TRAIN_06010,0.011944876
TRAIN_06011,0.027750328
TRAIN_06012,0.0057668267
TRAIN_06013,0.006864797
TRAIN_06014,0.007633837
TRAIN_06015,0.009152231
TRAIN_06016,0.002972609
TRAIN_06017,0.0054592444
TRAIN_06018,0.0057455585
TRAIN_06019,0.009044818
TRAIN_06020,0.080584764
TRAIN_06021,0.0043875496
TRAIN_06022,0.0031115138
TRAIN_06023,0.004708381
TRAIN_06024,0.016225444
TRAIN_06025,0.017441839
TRAIN_06026,0.010113642
TRAIN_06027,0.0021301918
TRAIN_06028,0.015832271
TRAIN_06029,0.019798009
TRAIN_06030,0.009765292
TRAIN_06031,0.003906562
TRAIN_06032,0.006241591
TRAIN_06033,0.0018724432
TRAIN_06034,0.025497444
TRAIN_06035,0.0057540443
TRAIN_06036,0.012373399
TRAIN_06037,0.011114897
TRAIN_06038,0.018406456
TRAIN_06039,0.0022756446
TRAIN_06040,0.007454525
TRAIN_06041,0.010900424
TRAIN_06042,0.003926352
TRAIN_06043,0.014274807
TRAIN_06044,0.008958928
TRAIN_06045,0.007004703
TRAIN_06046,0.004971976
TRAIN_06047,0.015295431
TRAIN_06048,0.003916311
TRAIN_06049,0.01056122
TRAIN_06050,0.013262703
TRAIN_06051,0.005714443
TRAIN_06052,0.006710501
TRAIN_06053,0.004312394
TRAIN_06054,0.014163003
TRAIN_06055,0.0056167096
TRAIN_06056,0.012991609
TRAIN_06057,0.0022294368
TRAIN_06058,0.0021988805
TRAIN_06059,0.00058304425
TRAIN_06060,0.001674359
TRAIN_06061,0.0034724895
TRAIN_06062,0.019204311
TRAIN_06063,0.005885873
TRAIN_06064,0.009951647
TRAIN_06065,0.0040099174
TRAIN_06066,0.010070045
TRAIN_06067,0.011053766
TRAIN_06068,0.027808258
TRAIN_06069,0.0030467282
TRAIN_06070,0.0069141695
TRAIN_06071,0.029711625
TRAIN_06072,0.0065065306
TRAIN_06073,0.0074449806
TRAIN_06074,0.013764298
TRAIN_06075,0.04097161
TRAIN_06076,0.0019736316
TRAIN_06077,0.0073157717
TRAIN_06078,0.017732766
TRAIN_06079,0.0150724985
TRAIN_06080,0.040143535
TRAIN_06081,0.024116607
TRAIN_06082,0.004166493
TRAIN_06083,0.0019115765
TRAIN_06084,0.0016461487
TRAIN_06085,0.01136858
TRAIN_06086,0.011538538
TRAIN_06087,0.0038058248
TRAIN_06088,0.004477695
TRAIN_06089,0.0010044345
TRAIN_06090,0.009810362
TRAIN_06091,0.0036946475
TRAIN_06092,0.011817066
TRAIN_06093,0.003162054
TRAIN_06094,0.014823093
TRAIN_06095,0.01963106
TRAIN_06096,0.013577974
TRAIN_06097,0.0062382095
TRAIN_06098,0.0070650107
TRAIN_06099,0.0057003926
TRAIN_06100,0.0023335854
TRAIN_06101,0.0027686467
TRAIN_06102,0.01621558
TRAIN_06103,0.010230877
TRAIN_06104,0.00799076
TRAIN_06105,0.0028214362
TRAIN_06106,0.06390253
TRAIN_06107,0.008347146
TRAIN_06108,0.004663867
TRAIN_06109,0.0037944375
TRAIN_06110,0.0020235486
TRAIN_06111,0.023837764
TRAIN_06112,0.0046280692
TRAIN_06113,0.0052093407
TRAIN_06114,0.021395655
TRAIN_06115,0.0136397565
TRAIN_06116,0.0018497636
TRAIN_06117,0.037399106
TRAIN_06118,0.07005386
TRAIN_06119,0.006285069
TRAIN_06120,0.0036686342
TRAIN_06121,0.002635395
TRAIN_06122,0.009688143
TRAIN_06123,0.017379899
TRAIN_06124,0.0018597583
TRAIN_06125,0.010868214
TRAIN_06126,0.0015580867
TRAIN_06127,0.011340164
TRAIN_06128,0.0053423927
TRAIN_06129,0.002328081
TRAIN_06130,0.007918284
TRAIN_06131,0.00022898207
TRAIN_06132,0.007723784
TRAIN_06133,0.013020376
TRAIN_06134,0.01316994
TRAIN_06135,0.006991827
TRAIN_06136,0.0029603408
TRAIN_06137,0.010275431
TRAIN_06138,0.013984352
TRAIN_06139,0.007354577
TRAIN_06140,0.021089355
TRAIN_06141,0.039933257
TRAIN_06142,0.0009009563
TRAIN_06143,0.007037301
TRAIN_06144,0.010701908
TRAIN_06145,0.05053017
TRAIN_06146,0.00048358281
TRAIN_06147,0.010909044
TRAIN_06148,0.013968511
TRAIN_06149,0.0064428025
TRAIN_06150,0.002328526
TRAIN_06151,0.025178662
TRAIN_06152,0.011914933
TRAIN_06153,0.015126813
TRAIN_06154,0.039319534
TRAIN_06155,0.010540678
TRAIN_06156,0.0069456557
TRAIN_06157,0.010985611
TRAIN_06158,0.019180872
TRAIN_06159,0.0032919394
TRAIN_06160,0.00086210534
TRAIN_06161,0.0067045246
TRAIN_06162,0.008530135
TRAIN_06163,0.08432107
TRAIN_06164,0.05507717
TRAIN_06165,0.0052868854
TRAIN_06166,0.016021052
TRAIN_06167,0.004559561
TRAIN_06168,0.0019118182
TRAIN_06169,0.0066971555
TRAIN_06170,0.003240612
TRAIN_06171,0.005374488
TRAIN_06172,0.0061235675
TRAIN_06173,0.017710516
TRAIN_06174,0.0033012368
TRAIN_06175,0.001811091
TRAIN_06176,0.0053252405
TRAIN_06177,0.009611458
TRAIN_06178,0.010832102
TRAIN_06179,0.0044974633
TRAIN_06180,0.0078030787
TRAIN_06181,0.0051119835
TRAIN_06182,0.00042423673
TRAIN_06183,0.003572064
TRAIN_06184,0.0031012257
TRAIN_06185,0.013533822
TRAIN_06186,0.0026368685
TRAIN_06187,0.0014331872
TRAIN_06188,0.005419997
TRAIN_06189,0.013303403
TRAIN_06190,0.013152972
TRAIN_06191,0.01100182
TRAIN_06192,0.0059493417
TRAIN_06193,0.0030500216
TRAIN_06194,0.0059055826
TRAIN_06195,0.0006899271
TRAIN_06196,0.009296115
TRAIN_06197,0.025351629
TRAIN_06198,0.009577335
TRAIN_06199,0.013011751
TRAIN_06200,0.0030353295
TRAIN_06201,0.01592099
TRAIN_06202,0.0064446423
TRAIN_06203,0.0050269333
TRAIN_06204,0.0117086535
TRAIN_06205,0.06437443
TRAIN_06206,0.0046760007
TRAIN_06207,0.0044519557
TRAIN_06208,0.00536989
TRAIN_06209,0.0013982223
TRAIN_06210,0.0045845797
TRAIN_06211,0.014804501
TRAIN_06212,0.0052204253
TRAIN_06213,0.0018704261
TRAIN_06214,0.09470877
TRAIN_06215,0.0057129343
TRAIN_06216,0.0144323185
TRAIN_06217,0.0011940185
TRAIN_06218,0.009140023
TRAIN_06219,0.0011348724
TRAIN_06220,0.0015975091
TRAIN_06221,0.009079869
TRAIN_06222,0.0057842326
TRAIN_06223,0.0051711085
TRAIN_06224,0.017923193
TRAIN_06225,0.013456171
TRAIN_06226,0.0012178994
TRAIN_06227,0.0040641096
TRAIN_06228,0.009301772
TRAIN_06229,0.031152084
TRAIN_06230,0.00927261
TRAIN_06231,0.0037375402
TRAIN_06232,0.024672672
TRAIN_06233,0.012515262
TRAIN_06234,0.0125005385
TRAIN_06235,0.008807064
TRAIN_06236,0.008613719
TRAIN_06237,0.0057638413
TRAIN_06238,0.0043776142
TRAIN_06239,0.013306879
TRAIN_06240,0.0050076316
TRAIN_06241,0.015604006
